X,Y,profundidad,pis,ce
751448.2014,1552360.626,45,399,32.99211
751666.3735,1552394.877,45,399,49.21809
751448.2014,1552360.626,46,399,32.99211
751503.362,1552290.108,54,399,61.93895
751560.1296,1552297.752,58,399,88.30493
751667.7213,1552422.562,7,400,52.37445
751784.7119,1552514.701,7,400,78.00847
751667.7213,1552422.562,8,400,52.37445
751667.7213,1552422.562,9,400,52.37445
751667.2946,1552630.097,10,400,48.70765
751667.2946,1552630.097,11,400,48.70765
751668.716,1552573.66,12,400,29.39838
751667.2946,1552630.097,12,400,48.70765
751668.716,1552573.66,13,400,29.39838
751667.2946,1552630.097,13,400,48.70765
751668.716,1552573.66,14,400,29.39838
751667.2946,1552630.097,14,400,48.70765
751304.0326,1552185.98,17,400,54.77848
751693.8412,1552447.724,25,400,43.97719
751694.3905,1552392.054,25,400,41.14644
751693.8412,1552447.724,26,400,43.97719
751694.3905,1552392.054,26,400,41.14644
751393.6798,1552454.062,34,400,38.48
751396.4993,1552332.445,35,400,69.15614
751396.4993,1552332.445,36,400,69.15614
751396.4993,1552332.445,37,400,69.15614
751450.4329,1552474.102,41,400,52.15645
751450.4329,1552474.102,42,400,52.15645
751398.9296,1552425.778,46,400,48.78919
751502.7815,1552348.988,49,400,89.5399
751502.7815,1552348.988,50,400,89.5399
751638.5899,1552450.721,51,400,62.98734
751638.5899,1552450.721,52,400,62.98734
751499.7366,1552482.447,54,400,34.32135
751816.6108,1552545.566,54,400,85.48864
751499.7366,1552482.447,55,400,34.32135
751547.3835,1552417.722,55,400,55.03766
751816.6108,1552545.566,55,400,85.48864
751547.3835,1552417.722,56,400,55.03766
751669.6442,1552479.585,7,401,47.45222
751843.0977,1552697.691,9,401,66.99783
751552.8528,1552367.192,12,401,78.15452
751306.6254,1552339.639,13,401,55.80023
751638.5041,1552623.725,13,401,33.32854
751306.6254,1552339.639,14,401,55.80023
751609.0253,1552446.113,14,401,72.38161
751306.6254,1552339.639,15,401,55.80023
751424.7093,1552485.471,17,401,22.05847
751424.7093,1552485.471,18,401,22.05847
751667.7213,1552422.562,19,401,52.37445
751667.7213,1552422.562,20,401,52.37445
751638.1078,1552335.269,21,401,62.83343
751638.1078,1552335.269,22,401,62.83343
751694.3905,1552392.054,22,401,41.14644
751471.0288,1552467.664,23,401,63.61342
751638.1078,1552335.269,23,401,62.83343
751694.3905,1552392.054,23,401,41.14644
751638.1078,1552335.269,24,401,62.83343
751694.3905,1552392.054,24,401,41.14644
751451.2719,1552388.992,25,401,65.33939
751451.2719,1552388.992,26,401,65.33939
751395.3824,1552281.296,27,401,78.85154
751395.3824,1552281.296,28,401,78.85154
751359.1145,1552364.729,29,401,56.57169
751359.1145,1552364.729,30,401,56.57169
751359.1145,1552364.729,31,401,56.57169
751448.2014,1552360.626,47,401,32.99211
751638.5041,1552623.725,53,401,33.32854
751638.5041,1552623.725,54,401,33.32854
751668.438,1552514.218,54,401,49.54315
751560.1296,1552297.752,59,401,88.30493
751560.1296,1552297.752,60,401,88.30493
751640.342,1552360.75,10,402,46.54514
751451.5889,1552269.121,13,402,39.36227
751451.5889,1552269.121,14,402,39.36227
751451.5889,1552269.121,15,402,39.36227
751637.3943,1552571.912,19,402,41.66687
751637.3943,1552571.912,20,402,41.66687
751395.3824,1552281.296,23,402,78.85154
751395.3824,1552281.296,24,402,78.85154
751396.4993,1552332.445,25,402,69.15614
751424.7093,1552485.471,25,402,22.05847
751503.362,1552290.108,25,402,61.93895
751424.7093,1552485.471,26,402,22.05847
751503.362,1552290.108,26,402,61.93895
751691.7312,1552661.551,28,402,37.01601
751470.6464,1552342.03,29,402,53.1317
751470.6464,1552342.03,30,402,53.1317
751470.6464,1552342.03,31,402,53.1317
751470.6464,1552342.03,32,402,53.1317
751396.4993,1552332.445,33,402,69.15614
751396.4993,1552332.445,34,402,69.15614
751499.7366,1552482.447,36,402,34.32135
751499.7366,1552482.447,37,402,34.32135
751500.1164,1552443.932,38,402,62.82069
751392.6545,1552393.617,45,402,55.40879
751560.1296,1552297.752,49,402,88.30493
751560.1296,1552297.752,50,402,88.30493
751668.438,1552514.218,50,402,49.54315
751560.1296,1552297.752,51,402,88.30493
751668.438,1552514.218,51,402,49.54315
751668.438,1552514.218,52,402,49.54315
751668.438,1552514.218,53,402,49.54315
751816.6108,1552545.566,56,402,85.48864
751420.695,1552311.652,57,402,40.30792
751816.6108,1552545.566,57,402,85.48864
751420.695,1552311.652,58,402,40.30792
751420.695,1552311.652,59,402,40.30792
751420.695,1552311.652,60,402,40.30792
751668.438,1552514.218,17,403,49.54315
751668.438,1552514.218,18,403,49.54315
751753.3045,1552696.804,25,403,46.51556
751361.2904,1552308.411,26,403,59.57973
751753.3045,1552696.804,26,403,46.51556
751393.6798,1552454.062,29,403,38.48
751393.6798,1552454.062,30,403,38.48
751393.6798,1552454.062,31,403,38.48
751393.6798,1552454.062,37,403,38.48
751393.6798,1552454.062,38,403,38.48
751420.695,1552311.652,41,403,40.30792
751426.1355,1552428.481,54,403,54.18403
751638.5041,1552623.725,8,404,33.32854
751666.53,1552543.31,13,404,36.78133
751666.53,1552543.31,14,404,36.78133
751839.3403,1552574.791,14,404,72.79045
751451.3107,1552297.343,15,404,47.59519
751839.3403,1552574.791,15,404,72.79045
751839.3403,1552574.791,16,404,72.79045
751338.3107,1552216.757,17,404,60.90403
751338.3107,1552216.757,18,404,60.90403
751395.3824,1552281.296,25,404,78.85154
751395.3824,1552281.296,26,404,78.85154
751396.0865,1552297.574,32,404,51.43141
751359.1145,1552364.729,40,404,56.57169
751724.1047,1552392.458,41,404,71.93612
751724.1047,1552392.458,42,404,71.93612
751812.2316,1552573.195,45,404,71.36669
751448.2014,1552360.626,48,404,32.99211
751448.2014,1552360.626,49,404,32.99211
751503.362,1552290.108,52,404,61.93895
751503.362,1552290.108,53,404,61.93895
751471.0288,1552467.664,56,404,63.61342
751471.0288,1552467.664,57,404,63.61342
751471.0288,1552467.664,58,404,63.61342
751816.6108,1552545.566,8,405,85.48864
751816.6108,1552545.566,9,405,85.48864
751666.8484,1552598.657,11,405,45.44967
751307.0611,1552459.96,13,405,25.05035
751307.0611,1552459.96,14,405,25.05035
751307.0611,1552459.96,15,405,25.05035
751332.7415,1552277.469,15,405,67.61144
751307.0611,1552459.96,16,405,25.05035
751332.7415,1552277.469,16,405,67.61144
751332.7415,1552277.469,17,405,67.61144
751332.7415,1552277.469,18,405,67.61144
751724.5066,1552515.989,40,405,52.45016
751724.5066,1552515.989,41,405,52.45016
751503.362,1552290.108,43,405,61.93895
751503.362,1552290.108,44,405,61.93895
751426.1355,1552428.481,52,405,54.18403
751426.1355,1552428.481,53,405,54.18403
751393.6798,1552454.062,20,406,38.48
751395.4463,1552362.541,23,406,59.33323
751396.0237,1552216.218,23,406,45.69163
751395.4463,1552362.541,24,406,59.33323
751395.4463,1552362.541,25,406,59.33323
751395.3824,1552281.296,32,406,78.85154
751398.9296,1552425.778,39,406,48.78919
751500.1164,1552443.932,39,406,62.82069
751500.1164,1552443.932,40,406,62.82069
751420.695,1552311.652,42,406,40.30792
751724.5066,1552515.989,42,406,52.45016
751502.7815,1552348.988,47,406,89.5399
751502.7815,1552348.988,48,406,89.5399
751785.4152,1552695.24,49,406,50.00935
751337.7184,1552364.629,52,406,52.87066
751421.1109,1552521.63,52,406,30.00345
751421.1109,1552521.63,53,406,30.00345
751754.835,1552541.746,9,407,71.12646
751668.716,1552573.66,18,407,29.39838
751499.7366,1552482.447,38,407,34.32135
751499.7366,1552482.447,39,407,34.32135
751305.3351,1552218.313,48,407,57.8259
751426.1355,1552428.481,55,407,54.18403
751782.4214,1552582.53,55,407,62.04844
751782.4214,1552582.53,56,407,62.04844
751547.3835,1552417.722,57,407,55.03766
751638.5041,1552623.725,12,408,33.32854
751722.1726,1552423.985,13,408,71.07343
751723.499,1552541.437,13,408,48.63573
751722.1726,1552423.985,14,408,71.07343
751723.499,1552541.437,14,408,48.63573
751754.835,1552541.746,16,408,71.12646
751754.835,1552541.746,17,408,71.12646
751392.6545,1552393.617,19,408,55.40879
751307.0611,1552459.96,27,408,25.05035
751307.0611,1552459.96,28,408,25.05035
751552.8528,1552367.192,38,408,78.15452
751720.3923,1552604.388,46,408,48.5825
751720.3923,1552604.388,47,408,48.5825
751720.3923,1552604.388,48,408,48.5825
751720.3923,1552604.388,49,408,48.5825
751720.3923,1552604.388,50,408,48.5825
751472.294,1552514.719,51,408,32.03995
751503.362,1552290.108,51,408,61.93895
751667.7213,1552422.562,17,409,52.37445
751667.7213,1552422.562,18,409,52.37445
751392.6545,1552393.617,20,409,55.40879
751470.4667,1552447.956,20,409,62.211
751392.6545,1552393.617,21,409,55.40879
751392.6545,1552393.617,22,409,55.40879
751364.0443,1552456.648,23,409,35.49953
751364.0443,1552456.648,24,409,35.49953
751420.695,1552311.652,40,409,40.30792
751503.362,1552290.108,45,409,61.93895
751503.362,1552290.108,46,409,61.93895
751451.4729,1552445.334,49,409,58.79009
751638.5041,1552623.725,11,410,33.32854
751304.0326,1552185.98,16,410,54.77848
751816.6108,1552545.566,19,410,85.48864
751816.6108,1552545.566,20,410,85.48864
751723.9096,1552664.083,21,410,53.67886
751816.6108,1552545.566,21,410,85.48864
751723.9096,1552664.083,22,410,53.67886
751816.6108,1552545.566,22,410,85.48864
751364.0443,1552456.648,27,410,35.49953
751666.3735,1552394.877,27,410,49.21809
751364.0443,1552456.648,28,410,35.49953
751666.3735,1552394.877,28,410,49.21809
751666.3735,1552394.877,29,410,49.21809
751666.3735,1552394.877,30,410,49.21809
751334.1837,1552306.594,31,410,80.55895
751689.6854,1552540.329,33,410,50.76027
751689.6854,1552540.329,34,410,50.76027
751689.6854,1552540.329,35,410,50.76027
751810.2153,1552602.286,45,410,34.56322
751810.2153,1552602.286,46,410,34.56322
751305.3351,1552218.313,47,410,57.8259
751503.362,1552290.108,47,410,61.93895
751503.362,1552290.108,48,410,61.93895
751503.362,1552290.108,49,410,61.93895
751503.362,1552290.108,50,410,61.93895
751560.1296,1552297.752,52,410,88.30493
751810.2153,1552602.286,55,410,34.56322
751502.9367,1552409.979,5,411,23.9642
751502.9367,1552409.979,6,411,23.9642
751782.4214,1552582.53,8,411,62.04844
751782.4214,1552582.53,9,411,62.04844
751395.4463,1552362.541,15,411,59.33323
751395.4463,1552362.541,16,411,59.33323
751395.4463,1552362.541,17,411,59.33323
751395.4463,1552362.541,18,411,59.33323
751450.8968,1552251.626,32,411,58.40847
751307.0611,1552459.96,33,411,25.05035
751450.8968,1552251.626,33,411,58.40847
751307.0611,1552459.96,34,411,25.05035
751307.0611,1552459.96,35,411,25.05035
751307.0611,1552459.96,36,411,25.05035
751307.0611,1552459.96,37,411,25.05035
751420.695,1552311.652,39,411,40.30792
751420.695,1552311.652,43,411,40.30792
751552.8528,1552367.192,43,411,78.15452
751420.695,1552311.652,44,411,40.30792
751668.716,1552573.66,44,411,29.39838
751420.695,1552311.652,45,411,40.30792
751668.716,1552573.66,45,411,29.39838
751363.5049,1552423.658,48,411,49.62549
751421.1109,1552521.63,50,411,30.00345
751421.1109,1552521.63,51,411,30.00345
751560.1296,1552297.752,53,411,88.30493
751560.1296,1552297.752,54,411,88.30493
751560.1296,1552297.752,55,411,88.30493
751560.1296,1552297.752,56,411,88.30493
751638.5041,1552623.725,9,412,33.32854
751638.5041,1552623.725,10,412,33.32854
751784.9763,1552487.918,12,412,51.85411
751784.9763,1552487.918,13,412,51.85411
751784.9763,1552487.918,14,412,51.85411
751547.3835,1552417.722,16,412,55.03766
751471.8163,1552311.049,18,412,75.74249
751638.1078,1552335.269,19,412,62.83343
751638.1078,1552335.269,20,412,62.83343
751748.3861,1552603.889,23,412,67.06578
751720.3923,1552604.388,25,412,48.5825
751720.3923,1552604.388,26,412,48.5825
751395.0356,1552480.972,27,412,26.7612
751395.0356,1552480.972,28,412,26.7612
751395.0356,1552480.972,29,412,26.7612
751396.0865,1552297.574,29,412,51.43141
751395.0356,1552480.972,30,412,26.7612
751396.0865,1552297.574,30,412,51.43141
751396.0865,1552297.574,31,412,51.43141
751364.0443,1552456.648,39,412,35.49953
751396.4993,1552332.445,41,412,69.15614
751723.499,1552541.437,42,412,48.63573
751723.499,1552541.437,43,412,48.63573
751398.9296,1552425.778,44,412,48.78919
751395.4463,1552362.541,44,412,59.33323
751723.499,1552541.437,44,412,48.63573
751360.4518,1552393.521,45,412,54.7723
751398.9296,1552425.778,45,412,48.78919
751395.4463,1552362.541,45,412,59.33323
751723.499,1552541.437,45,412,48.63573
751360.4518,1552393.521,46,412,54.7723
751395.4463,1552362.541,46,412,59.33323
751420.695,1552311.652,46,412,40.30792
751723.499,1552541.437,46,412,48.63573
751360.4518,1552393.521,47,412,54.7723
751420.695,1552311.652,47,412,40.30792
751332.7415,1552277.469,48,412,67.61144
751471.1589,1552542.158,49,412,34.0703
751723.499,1552541.437,49,412,48.63573
751471.1589,1552542.158,50,412,34.0703
751669.9263,1552363.366,52,412,52.51895
751608.6803,1552481.086,60,412,49.74041
751305.3351,1552218.313,5,413,57.8259
751720.3923,1552604.388,8,413,48.5825
751816.5171,1552631.68,8,413,32.35591
751751.7918,1552423.059,10,413,99.31747
751640.342,1552360.75,12,413,46.54514
751640.342,1552360.75,13,413,46.54514
751640.342,1552360.75,14,413,46.54514
751668.716,1552573.66,15,413,29.39838
751668.716,1552573.66,16,413,29.39838
751668.716,1552573.66,17,413,29.39838
751501.2839,1552325.508,18,413,82.49435
751338.3107,1552216.757,22,413,60.90403
751720.3923,1552604.388,27,413,48.5825
751638.8909,1552507.839,28,413,35.53057
751720.3923,1552604.388,28,413,48.5825
751637.3943,1552571.912,33,413,41.66687
751637.3943,1552571.912,34,413,41.66687
751637.3943,1552571.912,35,413,41.66687
751608.6803,1552481.086,39,413,49.74041
751420.695,1552311.652,55,413,40.30792
751420.695,1552311.652,56,413,40.30792
751424.7093,1552485.471,57,413,22.05847
751424.7093,1552485.471,58,413,22.05847
751669.6442,1552479.585,6,414,47.45222
751723.499,1552541.437,6,414,48.63573
751640.342,1552360.75,11,414,46.54514
751451.3107,1552297.343,13,414,47.59519
751451.3107,1552297.343,14,414,47.59519
751636.7059,1552477.378,23,414,49.55379
751636.7059,1552477.378,24,414,49.55379
751636.7059,1552477.378,25,414,49.55379
751393.2635,1552244.084,26,414,51.54057
751636.7059,1552477.378,26,414,49.55379
751396.0865,1552297.574,27,414,51.43141
751393.2635,1552244.084,27,414,51.54057
751393.2635,1552244.084,28,414,51.54057
751720.3923,1552604.388,29,414,48.5825
751720.3923,1552604.388,30,414,48.5825
751423.3939,1552454.466,31,414,39.81823
751423.3939,1552454.466,32,414,39.81823
751554.7607,1552338.1,36,414,91.48444
751554.7607,1552338.1,37,414,91.48444
751420.695,1552311.652,38,414,40.30792
751554.7607,1552338.1,38,414,91.48444
751554.7607,1552338.1,39,414,91.48444
751451.8435,1552330.998,41,414,56.34968
751451.8435,1552330.998,42,414,56.34968
751502.7815,1552348.988,45,414,89.5399
751502.7815,1552348.988,46,414,89.5399
751420.695,1552311.652,48,414,40.30792
751335.2448,1552451.162,51,414,25.06894
751560.1296,1552297.752,57,414,88.30493
751839.3403,1552574.791,8,415,72.79045
751839.3403,1552574.791,9,415,72.79045
751607.5944,1552415.881,11,415,56.76267
751607.5944,1552415.881,12,415,56.76267
751395.4463,1552362.541,21,415,59.33323
751395.4463,1552362.541,22,415,59.33323
751393.2635,1552244.084,24,415,51.54057
751502.9367,1552409.979,25,415,23.9642
751502.9367,1552409.979,26,415,23.9642
751502.9367,1552409.979,27,415,23.9642
751502.9367,1552409.979,28,415,23.9642
751305.3273,1552306.863,29,415,58.351
751305.3273,1552306.863,30,415,58.351
751395.0356,1552480.972,31,415,26.7612
751302.7382,1552394.17,32,415,27.45847
751302.7382,1552394.17,33,415,27.45847
751841.7731,1552667.681,36,415,64.7401
751814.5849,1552663.207,40,415,36.68398
751421.1109,1552521.63,47,415,30.00345
751421.1109,1552521.63,48,415,30.00345
751453.3472,1552507.337,53,415,34.53142
751638.1078,1552335.269,55,415,62.83343
751638.1078,1552335.269,56,415,62.83343
751692.6595,1552567.476,57,415,33.42708
751692.6595,1552567.476,58,415,33.42708
751396.0237,1552216.218,15,416,45.69163
751338.3107,1552216.757,16,416,60.90403
751720.8679,1552632.839,16,416,49.43953
751361.2904,1552308.411,23,416,59.57973
751396.4993,1552332.445,31,416,69.15614
751396.4993,1552332.445,32,416,69.15614
751554.7607,1552338.1,40,416,91.48444
751840.3458,1552724.671,40,416,66.70672
751554.7607,1552338.1,41,416,91.48444
751554.7607,1552338.1,42,416,91.48444
751554.7607,1552338.1,43,416,91.48444
751554.7607,1552338.1,44,416,91.48444
751470.4667,1552447.956,53,416,62.211
751470.4667,1552447.956,54,416,62.211
751426.1355,1552428.481,56,416,54.18403
751426.1355,1552428.481,57,416,54.18403
751550.1187,1552392.402,59,416,64.11908
751550.1187,1552392.402,60,416,64.11908
751638.8909,1552507.839,5,417,35.53057
751640.0625,1552389.083,5,417,47.30542
751625.4543,1552358.168,10,417,67.01688
751753.3045,1552696.804,10,417,46.51556
751625.4543,1552358.168,11,417,67.01688
751625.4543,1552358.168,12,417,67.01688
751625.4543,1552358.168,13,417,67.01688
751625.4543,1552358.168,14,417,67.01688
751781.9088,1552546.884,15,417,55.67998
751781.9088,1552546.884,16,417,55.67998
751787.3201,1552666.48,17,417,66.0803
751787.3201,1552666.48,18,417,66.0803
751841.7731,1552667.681,18,417,64.7401
751637.3943,1552571.912,21,417,41.66687
751637.3943,1552571.912,22,417,41.66687
751335.5616,1552243.516,28,417,65.16834
751720.3923,1552604.388,31,417,48.5825
751720.3923,1552604.388,32,417,48.5825
751554.7607,1552338.1,33,417,91.48444
751554.7607,1552338.1,34,417,91.48444
751554.7607,1552338.1,35,417,91.48444
751420.695,1552311.652,49,417,40.30792
751420.695,1552311.652,50,417,40.30792
751547.3835,1552417.722,58,417,55.03766
751506.3478,1552568.184,5,418,10.70706
751475.4649,1552269.799,10,418,29.90199
751754.835,1552541.746,10,418,71.12646
751502.7815,1552348.988,12,418,89.5399
751502.7815,1552348.988,13,418,89.5399
751502.7815,1552348.988,14,418,89.5399
751395.4463,1552362.541,19,418,59.33323
751395.4463,1552362.541,20,418,59.33323
751753.3045,1552696.804,23,418,46.51556
751753.3045,1552696.804,24,418,46.51556
751364.0443,1552456.648,25,418,35.49953
751364.0443,1552456.648,26,418,35.49953
751782.4214,1552582.53,26,418,62.04844
751393.6798,1552454.062,28,418,38.48
751513.4122,1552268.181,29,418,69.75404
751784.7119,1552514.701,29,418,78.00847
751513.4122,1552268.181,30,418,69.75404
751784.7119,1552514.701,30,418,78.00847
751360.4518,1552393.521,39,418,54.7723
751360.4518,1552393.521,40,418,54.7723
751424.7093,1552485.471,43,418,22.05847
751720.8679,1552632.839,45,418,49.43953
751720.8679,1552632.839,46,418,49.43953
751421.1109,1552521.63,49,418,30.00345
751608.6803,1552481.086,50,418,49.74041
751608.6803,1552481.086,51,418,49.74041
751426.1355,1552428.481,58,418,54.18403
751426.1355,1552428.481,59,418,54.18403
751547.3835,1552417.722,59,418,55.03766
751547.3835,1552417.722,60,418,55.03766
751755.2651,1552662.4,12,419,64.98482
751666.3735,1552394.877,17,419,49.21809
751467.7399,1552384.727,18,419,54.93116
751637.3943,1552571.912,23,419,41.66687
751693.8412,1552447.724,23,419,43.97719
751637.3943,1552571.912,24,419,41.66687
751693.8412,1552447.724,24,419,43.97719
751472.294,1552514.719,40,419,32.03995
751472.294,1552514.719,41,419,32.03995
751560.1296,1552297.752,45,419,88.30493
751560.1296,1552297.752,46,419,88.30493
751666.3735,1552394.877,46,419,49.21809
751560.1296,1552297.752,47,419,88.30493
751666.3735,1552394.877,47,419,49.21809
751560.1296,1552297.752,48,419,88.30493
751666.3735,1552394.877,48,419,49.21809
751840.7872,1552603.362,48,419,34.11773
751669.9263,1552363.366,50,419,52.51895
751669.9263,1552363.366,51,419,52.51895
751502.9367,1552409.979,7,420,23.9642
751502.9367,1552409.979,8,420,23.9642
751502.9367,1552409.979,9,420,23.9642
751554.7607,1552338.1,10,420,91.48444
751636.9742,1552537.816,11,420,27.5002
751393.6798,1552454.062,21,420,38.48
751393.6798,1552454.062,22,420,38.48
751393.2635,1552244.084,25,420,51.54057
751636.9742,1552537.816,27,420,27.5002
751396.0865,1552297.574,28,420,51.43141
751636.9742,1552537.816,28,420,27.5002
751636.9742,1552537.816,29,420,27.5002
751636.9742,1552537.816,30,420,27.5002
751420.695,1552311.652,36,420,40.30792
751420.695,1552311.652,37,420,40.30792
751335.2448,1552451.162,43,420,25.06894
751450.4329,1552474.102,43,420,52.15645
751334.6519,1552423.595,44,420,43.88366
751424.7093,1552485.471,44,420,22.05847
751334.6519,1552423.595,45,420,43.88366
751305.3351,1552218.313,46,420,57.8259
751334.6519,1552423.595,46,420,43.88366
751337.8847,1552183.214,46,420,66.16179
751337.8847,1552183.214,47,420,66.16179
751337.8847,1552183.214,48,420,66.16179
751334.1837,1552306.594,50,420,80.55895
751471.0288,1552467.664,54,420,63.61342
751471.0288,1552467.664,55,420,63.61342
751723.9096,1552664.083,9,421,53.67886
751668.438,1552514.218,15,421,49.54315
751754.835,1552541.746,15,421,71.12646
751668.438,1552514.218,16,421,49.54315
751814.5849,1552663.207,16,421,36.68398
751467.7399,1552384.727,19,421,54.93116
751666.8484,1552598.657,19,421,45.44967
751396.0237,1552216.218,20,421,45.69163
751666.8484,1552598.657,20,421,45.44967
751396.0237,1552216.218,21,421,45.69163
751396.0237,1552216.218,22,421,45.69163
751337.7184,1552364.629,33,421,52.87066
751812.2316,1552573.195,42,421,71.36669
751785.4152,1552695.24,43,421,50.00935
751812.2316,1552573.195,43,421,71.36669
751812.2316,1552573.195,44,421,71.36669
751424.7093,1552485.471,45,421,22.05847
751810.2153,1552602.286,52,421,34.56322
751638.5899,1552450.721,53,421,62.98734
751810.2153,1552602.286,53,421,34.56322
751638.5899,1552450.721,54,421,62.98734
751810.2153,1552602.286,54,421,34.56322
751751.7918,1552423.059,8,422,99.31747
751751.7918,1552423.059,9,422,99.31747
751307.0611,1552459.96,12,422,25.05035
751666.53,1552543.31,12,422,36.78133
751637.3943,1552571.912,31,422,41.66687
751637.3943,1552571.912,32,422,41.66687
751395.3824,1552281.296,33,422,78.85154
751720.3923,1552604.388,33,422,48.5825
751720.3923,1552604.388,34,422,48.5825
751720.3923,1552604.388,35,422,48.5825
751398.9296,1552425.778,40,422,48.78919
751424.7093,1552485.471,41,422,22.05847
751500.1164,1552443.932,41,422,62.82069
751424.7093,1552485.471,42,422,22.05847
751690.4489,1552627.226,46,422,40.18888
751472.294,1552514.719,47,422,32.03995
751690.4489,1552627.226,47,422,40.18888
751472.294,1552514.719,48,422,32.03995
751690.4489,1552627.226,48,422,40.18888
751472.294,1552514.719,49,422,32.03995
751472.294,1552514.719,50,422,32.03995
751420.695,1552311.652,54,422,40.30792
751810.2153,1552602.286,56,422,34.56322
751667.7213,1552422.562,10,423,52.37445
751839.3403,1552574.791,10,423,72.79045
751839.3403,1552574.791,11,423,72.79045
751667.7213,1552422.562,12,423,52.37445
751839.3403,1552574.791,12,423,72.79045
751667.7213,1552422.562,13,423,52.37445
751839.3403,1552574.791,13,423,72.79045
751667.7213,1552422.562,14,423,52.37445
751667.7213,1552422.562,15,423,52.37445
751755.2651,1552662.4,15,423,64.98482
751667.7213,1552422.562,16,423,52.37445
751755.2651,1552662.4,16,423,64.98482
751755.2651,1552662.4,17,423,64.98482
751755.2651,1552662.4,18,423,64.98482
751638.8909,1552507.839,22,423,35.53057
751638.8909,1552507.839,23,423,35.53057
751814.5849,1552663.207,24,423,36.68398
751814.5849,1552663.207,25,423,36.68398
751814.5849,1552663.207,26,423,36.68398
751638.8909,1552507.839,27,423,35.53057
751393.6798,1552454.062,35,423,38.48
751393.6798,1552454.062,36,423,38.48
751812.2316,1552573.195,38,423,71.36669
751552.8528,1552367.192,40,423,78.15452
751552.8528,1552367.192,41,423,78.15452
751472.294,1552514.719,42,423,32.03995
751552.8528,1552367.192,42,423,78.15452
751472.294,1552514.719,43,423,32.03995
751472.294,1552514.719,44,423,32.03995
751303.8839,1552365.624,5,424,50.42273
751305.3351,1552218.313,7,424,57.8259
751751.4751,1552455.156,7,424,93.86087
751751.4751,1552455.156,8,424,93.86087
751751.4751,1552455.156,9,424,93.86087
751751.4751,1552455.156,10,424,93.86087
751754.835,1552541.746,11,424,71.12646
751751.4751,1552455.156,11,424,93.86087
751754.835,1552541.746,12,424,71.12646
751638.8909,1552507.839,20,424,35.53057
751638.8909,1552507.839,21,424,35.53057
751748.3861,1552603.889,22,424,67.06578
751513.4122,1552268.181,27,424,69.75404
751513.4122,1552268.181,28,424,69.75404
751554.7607,1552338.1,32,424,91.48444
751334.6519,1552423.595,41,424,43.88366
751335.2448,1552451.162,46,424,25.06894
751335.2448,1552451.162,47,424,25.06894
751748.3861,1552603.889,57,424,67.06578
751748.3861,1552603.889,58,424,67.06578
751669.9263,1552363.366,60,424,52.51895
751305.3273,1552306.863,6,425,58.351
751607.5944,1552415.881,13,425,56.76267
751784.7119,1552514.701,13,425,78.00847
751607.5944,1552415.881,14,425,56.76267
751638.1078,1552335.269,16,425,62.83343
751638.1078,1552335.269,17,425,62.83343
751638.1078,1552335.269,18,425,62.83343
751467.7399,1552384.727,20,425,54.93116
751305.3273,1552306.863,28,425,58.351
751302.7382,1552394.17,31,425,27.45847
751470.3911,1552367.929,38,425,34.6588
751472.294,1552514.719,38,425,32.03995
751472.294,1552514.719,39,425,32.03995
751812.2316,1552573.195,39,425,71.36669
751812.2316,1552573.195,40,425,71.36669
751812.2316,1552573.195,41,425,71.36669
751472.294,1552514.719,45,425,32.03995
751472.294,1552514.719,46,425,32.03995
751502.9367,1552409.979,59,425,23.9642
751502.9367,1552409.979,60,425,23.9642
751451.4729,1552445.334,7,426,58.79009
751451.4729,1552445.334,8,426,58.79009
751502.9367,1552409.979,13,426,23.9642
751502.9367,1552409.979,14,426,23.9642
751470.6464,1552342.03,15,426,53.1317
751669.9183,1552451.805,15,426,44.48915
751470.6464,1552342.03,16,426,53.1317
751669.9183,1552451.805,16,426,44.48915
751669.9183,1552451.805,17,426,44.48915
751669.9183,1552451.805,18,426,44.48915
751426.1355,1552428.481,19,426,54.18403
751426.1355,1552428.481,20,426,54.18403
751720.6806,1552575.169,23,426,40.40554
751720.6806,1552575.169,24,426,40.40554
751720.6806,1552575.169,25,426,40.40554
751720.6806,1552575.169,26,426,40.40554
751423.3939,1552454.466,30,426,39.81823
751305.3273,1552306.863,31,426,58.351
751302.7382,1552394.17,34,426,27.45847
751398.9296,1552425.778,42,426,48.78919
751398.9296,1552425.778,43,426,48.78919
751335.2448,1552451.162,44,426,25.06894
751840.7872,1552603.362,49,426,34.11773
751840.7872,1552603.362,50,426,34.11773
751426.1355,1552428.481,51,426,54.18403
751722.1726,1552423.985,8,427,71.07343
751722.1726,1552423.985,9,427,71.07343
751502.9367,1552409.979,10,427,23.9642
751722.1726,1552423.985,10,427,71.07343
751502.9367,1552409.979,11,427,23.9642
751722.1726,1552423.985,11,427,71.07343
751502.9367,1552409.979,12,427,23.9642
751722.1726,1552423.985,12,427,71.07343
751750.8939,1552514.036,13,427,79.79908
751750.8939,1552514.036,14,427,79.79908
751502.9367,1552409.979,15,427,23.9642
751750.8939,1552514.036,15,427,79.79908
751502.9367,1552409.979,16,427,23.9642
751750.8939,1552514.036,16,427,79.79908
751547.3835,1552417.722,17,427,55.03766
751467.7399,1552384.727,23,427,54.93116
751361.2904,1552308.411,24,427,59.57973
751361.2904,1552308.411,25,427,59.57973
751689.6854,1552540.329,30,427,50.76027
751689.6854,1552540.329,31,427,50.76027
